"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"19","@GovAbbott
 I need you to expand Medicaid! I am uninsured and the current COVID-19 pandemic terrifies me. #CloseTX https://t.co/q9n6wMQ0tu",FALSE,0,"GovAbbott",2020-05-05 23:57:36,TRUE,NA,"1257821782054060032","19291441","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","takemeto_rio",0,FALSE,FALSE,NA,NA
"20","Saulo, jade picon, henry cavill, zendaya, X  A-12, bia nos te amamos, mel maia, Sasha Archangel  #CalaBocaJaMorreu https://t.co/61s1rtz1Yj",FALSE,0,NA,2020-05-05 23:57:35,TRUE,NA,"1257821778493288450",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drizzyeilish",0,FALSE,FALSE,NA,NA
"21","@PeteButtigieg #PresidentPineSol #UnFit #UnStable #Unacceptable 
#ToddlerInChief #COVID19 
#TrumpIsALaughingStock https://t.co/vrsrc4X79B",FALSE,0,"PeteButtigieg",2020-05-05 23:57:35,TRUE,"1257806004575756293","1257821778187096066","226222147","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","roz_jen",0,FALSE,FALSE,NA,NA
"22","@joshtpm Someone with access to the data and well read blog/news site needs to start a daily chart series; #COVID19 https://t.co/PyoV5rTEpA",FALSE,0,"joshtpm",2020-05-05 23:57:35,TRUE,"1257819433147473924","1257821776505159681","21268897","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TBApple",0,FALSE,FALSE,NA,NA
"23","#Covid19. Safety Dish via @Otiose94. https://t.co/JO5FaqbiHy #auspol  #coronavirus NO #CovidApp",FALSE,0,NA,2020-05-05 23:57:33,FALSE,NA,"1257821766828711936",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","otiose94",0,FALSE,FALSE,NA,NA
"24","If only we had a free press to report on #covid19 scandals https://t.co/Go81LoZteT",FALSE,0,NA,2020-05-05 23:57:32,FALSE,NA,"1257821763322417153",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","distrumption",0,FALSE,FALSE,NA,NA
"25","Pounding Zimas and blasting Night Ranger. 

#covid19 #sisterchristian #youremotoring",FALSE,0,NA,2020-05-05 23:57:31,FALSE,NA,"1257821761544097793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mcgrawkyle",0,FALSE,FALSE,NA,NA
"26","Funny how @JohnCornyn says there is a time &amp; place for oversight, but not now when it pertains to @realDonaldTrump, https://t.co/M2fBKjUmtB",FALSE,0,NA,2020-05-05 23:57:31,TRUE,NA,"1257821758784180224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IowaMatthew",0,FALSE,FALSE,NA,NA
"27","https://t.co/Ib1nijDh5y #coronavirus #covid19",FALSE,0,NA,2020-05-05 23:57:30,FALSE,NA,"1257821756716232706",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","issen",0,FALSE,FALSE,NA,NA
"28","#COVID19 #Corona https://t.co/dajKcrQZhV",FALSE,0,NA,2020-05-05 23:57:30,FALSE,NA,"1257821755353300992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aviseppala",0,FALSE,FALSE,NA,NA
"29","Qu hizo #VillaviciosaDeCrdoba para no sufrir la infeccin del #COVID19? @aytovillavicor

https://t.co/SXfimPLsdP https://t.co/l3F67upSje",FALSE,0,NA,2020-05-05 23:57:28,FALSE,NA,"1257821746851438593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rafa_carmonarod",0,FALSE,FALSE,NA,NA
"30","It is time for you to sit the fuck down @senatemajldr - your state relies HEAVILY on federal aid to keep your state https://t.co/SehSxOv8Dn",FALSE,1,NA,2020-05-05 23:57:27,TRUE,NA,"1257821741927276550",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","enzerukristin",0,FALSE,FALSE,NA,NA
"31","@Lord_Sugar @piersmorgan The UK gov has been consistently lying about death figures and been outed time and again b https://t.co/ZKVt8ftgyM",FALSE,0,"Lord_Sugar",2020-05-05 23:57:25,TRUE,"1257738420086099969","1257821737066127360","160926944","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pnagency",1,FALSE,FALSE,NA,NA
"32","'Possible there will be some' #COVID19 deaths as country reopens: #PresidentTrump

#CoronaVirus 

#lockdown https://t.co/qXGf7hu9aO",FALSE,0,NA,2020-05-05 23:57:24,TRUE,NA,"1257821730866896896",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Steve60712",0,FALSE,FALSE,NA,NA
"33","A proper end to #movingday tho we were a man short due to #COVID19 precautions 


#propertwelve https://t.co/FBIxrffrht",FALSE,0,NA,2020-05-05 23:57:24,TRUE,NA,"1257821728916504576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dbate17",0,FALSE,FALSE,NA,NA
"34","@loveyouhilaryd1 I know! I keep getting the same! They are receiving high volumes of emails according to thier webs https://t.co/MXu43m9jOl",FALSE,0,"loveyouhilaryd1",2020-05-05 23:57:23,TRUE,"1257811939444625412","1257821727922491393","1227406336238944256","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MiguelJ_x",0,FALSE,FALSE,NA,NA
"35","Take simple daily precautions to help prevent the spread of respiratory illnesses like #COVID19. Contact DGI Supply https://t.co/6J3O9ome8R",FALSE,0,NA,2020-05-05 23:57:23,TRUE,NA,"1257821724646821888",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DGISUPPLYCANADA",0,FALSE,FALSE,NA,NA
"36","The person that downloaded this 2020 for us should uninstall and install it again.
This one has virus.
#COVID19 #day40oflockdown",FALSE,0,NA,2020-05-05 23:57:22,FALSE,NA,"1257821724227362817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PascalAgu4",0,FALSE,FALSE,NA,NA
"37","Se esse covid-19 no estiver passado at meu aniversrio vou ficar puta em

#calabocajamorreu #COVID19",FALSE,0,NA,2020-05-05 23:57:22,FALSE,NA,"1257821723287785472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","viieiimarcela",0,FALSE,FALSE,NA,NA
"38","@RepLeeZeldin @JessieJaneDuff #FIREALLDEMOCRATS2020 #DrainTheDeepStateSwamp #DemocratsAreCorrupt https://t.co/XA1exzpEA2",FALSE,0,"RepLeeZeldin",2020-05-05 23:57:22,TRUE,"1257666023450456065","1257821722067316736","2750127259","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Richard96196183",0,FALSE,FALSE,NA,NA
"39","Gente hago trabajos pintado barnizado, COMPRAS EN CUARENTENA. DESPACHOS, ETC. mudanzas. Estudie administracion. Bus https://t.co/22yjDAOH9o",FALSE,0,NA,2020-05-05 23:57:21,TRUE,NA,"1257821717927510025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ConRumbooo",0,FALSE,FALSE,NA,NA
"40","No immunity - No vaccine - No treatments. So, while we have much more knowledge of what the #COVID19 is and how it https://t.co/EphCCYSCQl",FALSE,0,NA,2020-05-05 23:57:20,TRUE,NA,"1257821712780910592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Watchdogsniffer",0,FALSE,FALSE,NA,NA
"41","Covid-19: checadores de fatos e WhatsApp criam rob contra fake news

https://t.co/lhTDpCAJ0j

#Tecnologia https://t.co/26X5KAKOcn",FALSE,0,NA,2020-05-05 23:57:20,TRUE,NA,"1257821712730775553",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kleberkarpov",0,FALSE,FALSE,NA,NA
"42","""Los lugares que han ido reportando mayor nmero de casos se observa: Panam Metro, San Miguelito, Panam Oeste y e https://t.co/iJML282PZk",FALSE,0,NA,2020-05-05 23:57:19,TRUE,NA,"1257821711149551617",NA,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>","tvnnoticias",0,FALSE,FALSE,NA,NA
"43","Hoy decimos buenas noches con este video,Le deseamos feliz noche,Y feliz tarde Para aquellas que no van a dormir to https://t.co/8vFiTL2o2Q",FALSE,1,NA,2020-05-05 23:57:19,TRUE,NA,"1257821710944010246",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bsbqueensspain",0,FALSE,FALSE,NA,NA
"44","@MariaCeleste The real reason why Trump disolved the #COVID19 task force is because hes only interested doing poli https://t.co/gtJdFamNPU",FALSE,0,"MariaCeleste",2020-05-05 23:57:19,TRUE,NA,"1257821710767853568","25382962","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elioalmonte",0,FALSE,FALSE,NA,NA
"45","#CincoAtHome #CincoDeMayo #girlslockeroom #COVID19 #HarryPotterAtHome #tecramuigai #CincodeMayo2020 https://t.co/yY3jBXEi4g",FALSE,0,NA,2020-05-05 23:57:18,TRUE,NA,"1257821706825146368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","butterfIychuu",0,FALSE,FALSE,NA,NA
"46","Day 45 Thank you to all the brave women &amp; men who are working to keep us safe. Thank you for your courage &amp; strengt https://t.co/SwKWYredRm",FALSE,0,NA,2020-05-05 23:57:18,TRUE,NA,"1257821705239777281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bulldogzmomma75",0,FALSE,FALSE,NA,NA
"47","@juanramon271278 @CPMVeracruz @Rcabrerasiles @GMonroyEnergy Si, se trata de una cada abrupta de la demanda y los c https://t.co/j0xG3TzGTg",FALSE,0,"juanramon271278",2020-05-05 23:57:17,TRUE,"1257820445736345600","1257821700709920770","2815748618","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SarroyoSi",0,FALSE,FALSE,NA,NA
"48","@Yamiche @DavidMuir #PresidentPineSol #UnFit #UnStable #Unacceptable 
#ToddlerInChief #COVID19 https://t.co/WO2cPocqS7",FALSE,0,"Yamiche",2020-05-05 23:57:15,TRUE,"1257801434801868802","1257821692736528386","89887215","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","roz_jen",0,FALSE,FALSE,NA,NA
"49","COVID-19 Critical Topic Webinar Invitation  : Masks, Respirators, and Face Shields

May 8th, 2020 at 8:00am ET - https://t.co/XAEChFsnay",FALSE,0,NA,2020-05-05 23:57:14,TRUE,NA,"1257821690215698433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cedifmbe",0,FALSE,FALSE,NA,NA
"50","@AG_EM33 #covid19 food!! ",FALSE,0,"AG_EM33",2020-05-05 23:57:14,FALSE,"1257784075584233472","1257821686977757186","713575674741567489","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","renegadedoc1",0,FALSE,FALSE,NA,NA
"51",".@GovAbbott Texas needs to expand Medicaid to help people access affordable health care! It's time for #MedEx4TX! C https://t.co/uFG4frq3zB",FALSE,0,NA,2020-05-05 23:57:13,TRUE,NA,"1257821686201749511",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bicmay",0,FALSE,FALSE,NA,NA
"52","#England high #COVID19 cases by Local Authorities ... 05.May
Kent* 3,544 (+63) 
Birmingham 2,954 (+26)
Lancashire https://t.co/C9DATGBJIU",FALSE,0,"ecJulie",2020-05-05 23:57:13,TRUE,"1257481621479067648","1257821683085426689","20275274","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ecJulie",0,FALSE,FALSE,NA,NA
"53","My mother just received her #COVIDreliefIRS check. Problem is my mom passed away 2 years ago on March 8th. A date I https://t.co/FmztLcWFIW",FALSE,0,NA,2020-05-05 23:57:13,TRUE,NA,"1257821683035095040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IT_Kelly",0,FALSE,FALSE,NA,NA
"54","I'm still here. Isolating in my home, which is pretty much my normal life anyway, so no biggie here. 
I am being mo https://t.co/38rZNegIuC",FALSE,0,NA,2020-05-05 23:57:12,TRUE,NA,"1257821679792918531",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","katastrophes",0,FALSE,FALSE,NA,NA
"55","I still can't remember a time during this pandemic hearing an apology from The Tory government or the Trump adminis https://t.co/VenlVchcS2",FALSE,0,NA,2020-05-05 23:57:12,TRUE,NA,"1257821679537065984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JimWootton",0,FALSE,FALSE,NA,NA
"56","Hey @CanadianTire Just another day begging for that coin
#sparesomechange? 
https://t.co/EBa5y7myKm
#twitch https://t.co/5DOkMZw4ry",FALSE,0,NA,2020-05-05 23:57:11,TRUE,NA,"1257821674574983168",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","YEDEEttv",0,FALSE,FALSE,NA,NA
"57","YOU BRING FEELING TO MY LIFE, youre the inspiration... @tacobell. No one needs you more than I need you.  -all https://t.co/es8nqvaPxX",FALSE,1,NA,2020-05-05 23:57:10,TRUE,NA,"1257821673333628930",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KatiePeslis",0,FALSE,FALSE,NA,NA
"58","Please let's not use #CincoDeMayo as an excuse to eat tacos and spike your insulin.
We have enough diabetics in the https://t.co/gEE5up6sIt",FALSE,0,NA,2020-05-05 23:57:10,TRUE,NA,"1257821673304227847",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zecohealth",0,FALSE,FALSE,NA,NA
"59","Philanthropy Australia welcomes the announcement by the Federal Government which will encourage ancillary funds to https://t.co/oDbW3hAINk",FALSE,1,NA,2020-05-05 23:57:10,TRUE,NA,"1257821672079454209",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","PhilanthropyAus",1,FALSE,FALSE,NA,NA
"60","No podemos morirnos de hambre es el pan diario ahora de la gente que no puede salir a trabajar a causa de la cont https://t.co/kMZh6OOqnm",FALSE,0,NA,2020-05-05 23:57:10,TRUE,NA,"1257821672058437633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yaelisa7",0,FALSE,FALSE,NA,NA
"61","#TrudeauLiedPeopleDied #cdnpoli #covid19 @MrStache9 

https://t.co/ZVIfUxbEu0",FALSE,0,NA,2020-05-05 23:57:10,FALSE,NA,"1257821671584436224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheViki76486627",0,FALSE,FALSE,NA,NA
"62","#AguaDulce
Como medida de precaucin y evitar la propagacin del #COVID19, el Comit de Salud Municipal inform que https://t.co/RiIHAeql1A",FALSE,0,NA,2020-05-05 23:57:08,TRUE,NA,"1257821663137116160",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","diariodelistmo_",0,FALSE,FALSE,NA,NA
"63","What Carl says. #COVID19 https://t.co/77LWb3RQxS",FALSE,0,NA,2020-05-05 23:57:08,FALSE,NA,"1257821662235578370",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","deborahblum",0,FALSE,FALSE,NA,NA
"64","@cbschicago @rushhospitalmed @TweetCHHC @OakStreetHealth @EsperanzaHealth @SaintAnthonyHos @SinaiChicago https://t.co/IAHIrNqWOq",FALSE,0,"BrightonParkCHI",2020-05-05 23:57:08,TRUE,"1245315607060414464","1257821662050951168","1004893348640051202","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BrightonParkCHI",0,FALSE,FALSE,NA,NA
"65","@SteveSchmidtSES @ProjectLincoln @realDonaldTrump #PresidentPineSol #UnFit #UnStable #Unacceptable 
#ToddlerInChief https://t.co/03vPpH6HcN",FALSE,0,"SteveSchmidtSES",2020-05-05 23:57:08,TRUE,"1257738558644813829","1257821661908402176","786309892990574592","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","roz_jen",0,FALSE,FALSE,NA,NA
"66","BREAKING:- 148 new cases of #COVID19;

43-Lagos
32-Kano
14-Zamfara
10-FCT
9-Katsina
7-Taraba
6-Borno
6-Ogun
5-Oyo
3 https://t.co/Hu8ZkWzeto",FALSE,0,NA,2020-05-05 23:57:07,TRUE,NA,"1257821659257503746",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SobajoAbimbola",0,FALSE,FALSE,NA,NA
"67","""Desde el 11 hasta el 25 de mayo vamos a extender el aislamiento preventivo obligatorio, pero recuperando espacio d https://t.co/vCOvq6HDEz",FALSE,0,NA,2020-05-05 23:57:07,TRUE,NA,"1257821659022721026",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Caracter_la",0,FALSE,FALSE,NA,NA
"68","Social distancing for civilians;
Stigmatized discrimination for Health care workers. 
Ironically true 
So called https://t.co/nKrfKI8PmW",FALSE,0,NA,2020-05-05 23:57:07,TRUE,NA,"1257821657995055110",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MohammadAadam6",0,FALSE,FALSE,NA,NA
"69","#5May |  Vicepresidenta @drodriven2: Hoy vemos a todos los pases dedicados a la lucha contra el #Covid19, el puebl https://t.co/C5QLmQylMA",FALSE,0,NA,2020-05-05 23:57:05,TRUE,NA,"1257821652072759296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EM_Bielovzlana",0,FALSE,FALSE,NA,NA
"70","#COVID19
That Would be the
RED LINE... 
Hmmmm.
The graph &amp; chart...
FROM THE
@CDCgov
#WakeUpAmerica
#FauciFraud https://t.co/yBelQJWSeT",FALSE,0,"BelsheRuby",2020-05-05 23:57:05,TRUE,"1257821643998715904","1257821651410071552","1954611157","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BelsheRuby",0,FALSE,FALSE,NA,NA
"71","A validation of Trumps skepticism, inaction &amp; downplaying of #COVID19 #TrumpLiesPeopleDie #VoteBlue2020  https://t.co/TrmDqf8spF",FALSE,0,NA,2020-05-05 23:57:05,FALSE,NA,"1257821649191096320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wowjohn",0,FALSE,FALSE,NA,NA
"72","https://t.co/caZtdK61Xr

Here is the link for the complete &amp; genuine report about it rather than as twisted by Tala https://t.co/D9XS6GnKcD",FALSE,0,NA,2020-05-05 23:57:04,TRUE,NA,"1257821647161171969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LordABD_",0,FALSE,FALSE,NA,NA
"73","Plenty of social distancing and other safety precautions being taken when you #DonateBlood Donors are essential tod https://t.co/hw7nr2yR5y",FALSE,0,NA,2020-05-05 23:57:04,TRUE,NA,"1257821646204702720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VitalantBayArea",0,FALSE,FALSE,NA,NA
"74","@HollyBell8 Whenever I start an ongoing group project with a new cohort I share this graphic (source: @jrasmusson) https://t.co/KuKrvRbAkF",FALSE,0,"HollyBell8",2020-05-05 23:57:03,TRUE,"1257754718131990529","1257821641591132160","464192341","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RomanAcleaf",0,FALSE,FALSE,NA,NA
"75","#covid19 #corona #japan @ Soka, Saitama https://t.co/mrbwq4iyMd",FALSE,0,NA,2020-05-05 23:57:03,FALSE,NA,"1257821641440182272",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","tattufreak",0,FALSE,FALSE,"139.804","35.8203"
"76","Kids Cotton Face Mask Washable Reusable #etsy #facemask #fabricfacemask #HandMadeMask #FaceCovering #faceShield, https://t.co/uzko8gGUN3",FALSE,0,NA,2020-05-05 23:57:02,TRUE,NA,"1257821638965579777",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EverydayWomenJ",0,FALSE,FALSE,NA,NA
"77","Durante esta emergencia, circula muchsima informacin en redes sociales y la web. Es importante aprender a identif https://t.co/ePVyEJneY4",FALSE,1,NA,2020-05-05 23:57:02,TRUE,NA,"1257821637577248777",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FundacionPoma",1,FALSE,FALSE,NA,NA
"78","Mesa Redonda desde el Palacio de la #Revolucin, LA INMUNOLOGA MOLECULAR POR LA SALUD CONTRA LA #COVID19, donde co https://t.co/4kEIh6BFJl",FALSE,0,NA,2020-05-05 23:57:01,TRUE,NA,"1257821634544754693",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YuricelRomero",0,FALSE,FALSE,NA,NA
