"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"81","Mano j te vi em stories em 500 rol, no venha querer ser o paladino do COVID-19",FALSE,0,NA,2020-05-05 23:57:33,FALSE,NA,"1257821769139998726",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mulinarigui",0,FALSE,FALSE,NA,NA
"82","@TeamTrump @realDonaldTrump Trump &amp; the GOP don't care how many die when they open the states up early -- it's all https://t.co/RljeZF2nkZ",FALSE,0,"TeamTrump",2020-05-05 23:57:32,TRUE,"1257691587754287104","1257821766023475200","729676086632656900","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dahals2",0,FALSE,FALSE,NA,NA
"83","@WhiteCorvett @LoudmouthLira SERIOUSLY 
I guess you missed or conveniently forgot your Dear Leader suggested inject https://t.co/qhPTNPTy9r",FALSE,0,"WhiteCorvett",2020-05-05 23:57:32,TRUE,"1254463215385411585","1257821764681437190","919939656376115201","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reageltip420",0,FALSE,FALSE,NA,NA
"84","Montanans, small businesses and nonprofits who have been greatly impacted by COVID-19 will soon have access to emer https://t.co/poLmSJBlDh",FALSE,0,NA,2020-05-05 23:57:32,TRUE,NA,"1257821764605710338",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MTJohnRiley",0,FALSE,FALSE,NA,NA
"85","@elonmusk in light of the covid 19 crisis can we please get a free model 3 power upgrade? Thanks in advance! @Tesla @Model3Tesla",FALSE,0,"elonmusk",2020-05-05 23:57:32,FALSE,NA,"1257821764052271104","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ejsiii3",0,FALSE,FALSE,NA,NA
"86","Amid Covid Pullback, These Retail Segments Are Still Seeing Investment: While early-stage private market deals and https://t.co/xe5QEQ30PV",FALSE,0,NA,2020-05-05 23:57:32,TRUE,NA,"1257821763657887744",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","MHPAdvisory",0,FALSE,FALSE,NA,NA
"87","@Sam_Gyamfi10 @elonmusk @slashdot Right, how many people with chronic permanent damage? Can you provide a quantifia https://t.co/bzkSRhrVWI",FALSE,0,"Sam_Gyamfi10",2020-05-05 23:57:32,TRUE,"1257778725095182344","1257821763528003584","989433502851653632","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","skygt2",0,FALSE,FALSE,NA,NA
"88","@Qurioser Unfortunately some political parties have policies that limit the ability of COVID-19 patients to get tre https://t.co/xHjCDMgQYV",FALSE,0,"Qurioser",2020-05-05 23:57:32,TRUE,"1257814926518820864","1257821762663956480","1067448546826215424","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LukeMor19529310",0,FALSE,FALSE,NA,NA
"89","Se registra el primer caso de Covid-19 enbrego https://t.co/KUpe9W7BTh",FALSE,0,NA,2020-05-05 23:57:31,FALSE,NA,"1257821761497956353",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","TvSanJorge",0,FALSE,FALSE,NA,NA
"90","Mutation! Are We Now Dealing With A More Contagious Covid-19 Strain? https://t.co/VJofZHj98W #coronavirus #COVID19 #SARS_COV_2 #CCPVirus",FALSE,0,NA,2020-05-05 23:57:31,FALSE,NA,"1257821760986034177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amadmavworld",0,FALSE,FALSE,NA,NA
"91","@ShekHasanAlbsry @HonAhmedHussen My ass is so serious baby. You want a Canadian cabinet minister to directly send C https://t.co/Yi7IbRcTHi",FALSE,0,"ShekHasanAlbsry",2020-05-05 23:57:31,TRUE,"1257777707221422085","1257821760759758852","920801971795308544","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Andrew22972969",0,FALSE,FALSE,NA,NA
"92","The #US aircraft manufacturer @BoeingAirplanes is to shed 10% of its 160,000 workforce by the end of this year and https://t.co/5doPB2gu7B",FALSE,0,NA,2020-05-05 23:57:31,TRUE,NA,"1257821760579403777",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","muhammad_fall",0,FALSE,FALSE,NA,NA
"93","2/4 No significant Covid-19 impact on the business thus far https://t.co/VTxWhckrqB",FALSE,0,"aceglobalvalue",2020-05-05 23:57:31,FALSE,"1257821757836271617","1257821760508104711","4828002910","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","aceglobalvalue",0,FALSE,FALSE,NA,NA
"94","Ce qui se passe en #Tanzanie on en parle au  ou bien

Tanzania COVID-19 lab head suspended as president questio https://t.co/jy5SegiXaK",FALSE,0,NA,2020-05-05 23:57:31,TRUE,NA,"1257821760046669824",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HuguFlavieNARE",0,FALSE,FALSE,NA,NA
"95","Thank you @Nike 

https://t.co/Sf44eRpwZH",FALSE,0,NA,2020-05-05 23:57:31,FALSE,NA,"1257821759841107970",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","betsyffj",0,FALSE,FALSE,NA,NA
"96","When COVID-19 wipes out half the population and I have to start injecting my friends with Lysol  https://t.co/cdGmRBCDfM",FALSE,0,NA,2020-05-05 23:57:30,FALSE,NA,"1257821757861359617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","osskrrt",0,FALSE,FALSE,NA,NA
"97","Watch Live: Dallas County Update on COVID-19  Not a word in the story about the fact that there is more testing w https://t.co/xKMfBX9Yat",FALSE,0,NA,2020-05-05 23:57:30,TRUE,NA,"1257821757249069058",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jboydaustin",1,FALSE,FALSE,NA,NA
"98","@impedimento Exemplo a ser seguido, Racing Club de Santander, da Espanha, no aceita voltar com os treinamentos pq https://t.co/gUDnvtOlGg",FALSE,0,"impedimento",2020-05-05 23:57:30,TRUE,"1257808587293949953","1257821756557049864","17327804","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SaboiaMoatan",0,FALSE,FALSE,NA,NA
"99","The COVID-19 peak for Charlotte has moved again. Heres how that could be a good sign.

https://t.co/IPvpuoSEUy",FALSE,0,NA,2020-05-05 23:57:30,FALSE,NA,"1257821755659476993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cblandreth",0,FALSE,FALSE,NA,NA
"100","#COVID19 #Corona https://t.co/dajKcrQZhV",FALSE,0,NA,2020-05-05 23:57:30,FALSE,NA,"1257821755353300992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aviseppala",0,FALSE,FALSE,NA,NA
"101","""More than 170 years ago, the Choctaw Nation sent $170 to starving Irish families during the potato famine."" 

Now https://t.co/Mw40CcS7t1",FALSE,0,NA,2020-05-05 23:57:30,TRUE,NA,"1257821755172728833",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HallieGolden4",0,FALSE,FALSE,NA,NA
"102","@wandavazquezg @DptoHacienda @SecHacienda Necesito apoyo tcnico para acceder a SURI y ver cualquier comunicacin d https://t.co/y4CjkNb87k",FALSE,0,"wandavazquezg",2020-05-05 23:57:30,TRUE,"1257443283283906560","1257821754392748034","822185179477315584","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Christina_Mer",0,FALSE,FALSE,NA,NA
"103","@nypost No covid 19 problems in space....... https://t.co/I2FZ6EBdWv",FALSE,0,"nypost",2020-05-05 23:57:29,FALSE,"1257797001791639552","1257821753860141060","17469289","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ruff_chad",0,FALSE,FALSE,NA,NA
"104","@semritalina No s de covid-19, de misria, fome, crime, ignorncia...",FALSE,0,"semritalina",2020-05-05 23:57:29,FALSE,"1257811475839713281","1257821752694050816","188006788","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Denis42222799",0,FALSE,FALSE,NA,NA
"105","How can a morally righteous Christian vote for a divisive propagandist (Trump) who is willing to sacrifice the safe https://t.co/4clbI0mFxR",FALSE,0,NA,2020-05-05 23:57:29,TRUE,NA,"1257821751142240257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrBteer",0,FALSE,FALSE,NA,NA
"106","@claudioedantas Se acessou no sei mas achei muito estranho eu comentar algo sobre covid-19 sem tocar no celular ho https://t.co/IcQIkLtXKl",FALSE,0,"claudioedantas",2020-05-05 23:57:29,TRUE,"1257729473518206978","1257821750106238977","2923397967","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kefrei",0,FALSE,FALSE,NA,NA
"107","@gretchenho Puedeng gawing mga Covid 19 Rehabilitation &amp; Therapy centers ang ABSCBN properties during this pandemic https://t.co/zK8OkyK71h",FALSE,0,"gretchenho",2020-05-05 23:57:29,TRUE,"1257636039906037761","1257821749976031232","283558110","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","amiel_roldan",0,FALSE,FALSE,NA,NA
"108","COVID-19 testing site opening in Newport https://t.co/vLNCKK8gxf via @whatsupnewp",FALSE,0,NA,2020-05-05 23:57:28,FALSE,NA,"1257821749405761536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WhatsUpNewp",0,FALSE,FALSE,NA,NA
"109","Disneys Q2 2020 Earnings Call: COVID-19 Disruption for Disney $DIS https://t.co/wtipMfJxkK",FALSE,0,NA,2020-05-05 23:57:28,FALSE,NA,"1257821748747218947",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TripleZ_87",0,FALSE,FALSE,NA,NA
"110","


WHAT'S CORONA | Covid 19 https://t.co/d9iFqj7Za1",FALSE,0,NA,2020-05-05 23:57:28,FALSE,NA,"1257821746817720320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","0rie_0502",0,FALSE,FALSE,NA,NA
