"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"25","#5May #ULTIMAHORA ||Rodrguez seala que #Venezuela tiene hoy la menor tasa de fallecidos por #Covid_19 por milln https://t.co/TSDM6DCMn8",FALSE,0,"Tatianitasantos",2020-05-05 23:54:53,TRUE,"1257820005174964225","1257821098424414208","119222479","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tatianitasantos",0,FALSE,FALSE,NA,NA
"26","""Somebody has to be first""  @danawhite @ufc #mma #ufc249 #covid_19 #nofans #tb #jujitsu #mixedmartialarts https://t.co/KtJPCrfxvX",FALSE,0,NA,2020-05-05 23:54:51,TRUE,NA,"1257821088358293504",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","raseanhodgemd",0,FALSE,FALSE,NA,NA
"27","Siz zaten Mehmet Metiner gibilerden cezanz bulmusunuz benim size yapacak bieyim yok trkiyeden ayrlyorum. 
MZA : #Covid_19",FALSE,0,NA,2020-05-05 23:54:45,FALSE,NA,"1257821065562259460",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sakacisabri",0,FALSE,FALSE,NA,NA
"28","We are $1,250 away from unlocking our $3,000 match for #GivingTuesdayNow! Double your donation when you give tonigh https://t.co/dfE7Amt5WG",FALSE,0,NA,2020-05-05 23:54:34,TRUE,NA,"1257821018506309632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WOCHERStory",0,FALSE,FALSE,NA,NA
"29","
https://t.co/2kBFaF386l
#50 #COVID_19


5Huawei AppGallery https://t.co/oPh2orv2x8",FALSE,0,NA,2020-05-05 23:54:30,TRUE,NA,"1257821002827829250",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mychinapress",0,FALSE,FALSE,NA,NA
"30","Sabias que los ventiladores y el oxigeno mal aplicado puede generar neumonias, neumotorax, infecciones #Coronavirus https://t.co/TRVbnybXVj",FALSE,0,NA,2020-05-05 23:54:18,TRUE,NA,"1257820948788662273",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ProgresistasCO",0,FALSE,FALSE,NA,NA
"31","Nearly 60k MORE than @BarackObama. This isn't a competition but I sure wish @realDonaldTrump would compete. https://t.co/ovDgLhiLkE",FALSE,0,NA,2020-05-05 23:54:15,TRUE,NA,"1257820939045109760",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","topimpanation",0,FALSE,FALSE,NA,NA
"32","For the 70,000 Americans that will die over the next 3-4 months because some U.S. states might be opening things up https://t.co/Ru6HQXyuP2",FALSE,0,NA,2020-05-05 23:54:07,TRUE,NA,"1257820902839984128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rskghl",0,FALSE,FALSE,NA,NA
"33","@sistashambone @CBSDFW @GregAbbott_TX there needs to be a list for people that refuse to wear masks, keep a safe ph https://t.co/mKVYnRx5Ws",FALSE,0,"sistashambone",2020-05-05 23:54:07,TRUE,"1257807436733452289","1257820902701629440","56898928","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hatesputin",0,FALSE,FALSE,NA,NA
"34","#05May Maritza Rosa, residente de la comunidad de Villa Colombia da un mensaje lleno de gallarda y fortaleza para https://t.co/MVV7KI2uAx",FALSE,4,NA,2020-05-05 23:54:02,TRUE,NA,"1257820882090819592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OviedoPSUV",3,FALSE,FALSE,NA,NA
"35","#AHORA | Vicepresidenta Delcy Rodrguez informa que en las ltimas 24 horas se han confirmado seis nuevos casos de https://t.co/mO7JfTscM7",FALSE,0,NA,2020-05-05 23:54:00,TRUE,NA,"1257820875140800512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AstridCastilloM",0,FALSE,FALSE,NA,NA
"36","Que todos puedan respirar es la apuesta del #DaMundialDelAsma en plena pandemia por #Covid_19 

Evitar el sedent https://t.co/TDwYcmEGzM",FALSE,2,NA,2020-05-05 23:54:00,TRUE,NA,"1257820874037702656",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","teleSURtv",3,FALSE,FALSE,NA,NA
"37","We are $1,250 away from unlocking our $3,000 match for #GivingTuesdayNow! Double your donation when you give tonigh https://t.co/7eb63C63Qj",FALSE,0,NA,2020-05-05 23:53:53,TRUE,NA,"1257820844102946822",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","newvoicesphilly",0,FALSE,FALSE,NA,NA
"38","Maana 6 de mayo se registrar el momento cumbre de la epidemia por #COVID_19, as lo proyect el subsecretario de https://t.co/ZIgswTDdyr",FALSE,0,NA,2020-05-05 23:53:46,TRUE,NA,"1257820817007796231",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HEstadodeMex",0,FALSE,FALSE,NA,NA
"39","Flattening the curve is not the endgame. The endgame is the successful discovery of a coronavirus vaccine. Preventi https://t.co/0cI8Ky4bXa",FALSE,0,NA,2020-05-05 23:53:38,TRUE,NA,"1257820784463974400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarahjchong",0,FALSE,FALSE,NA,NA
"40","We are $1,250 away from unlocking our $3,000 match for #GivingTuesdayNow! Double your donation when you give tonigh https://t.co/7mHFKqHEnP",FALSE,0,NA,2020-05-05 23:53:25,TRUE,NA,"1257820728268853250",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NewVoices4RJ",0,FALSE,FALSE,NA,NA
"41","@RabiaOlmez17 Sosyal mesafeli fotoraf ekinir olduk LEN #Covid_19 belas...",FALSE,1,"RabiaOlmez17",2020-05-05 23:53:19,FALSE,"1257819241601957888","1257820702671097860","2762097860","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Spacerrs",0,FALSE,FALSE,NA,NA
"42","Vpdta. Delcy Rodrguez reporta 6 nuevos pacientes con coronavirus en Venezuela:
- 2 Bolvar
- 4 Nueva Esparta #5Mayo #Covid_19",FALSE,0,NA,2020-05-05 23:53:07,FALSE,NA,"1257820652783927301",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jojotoweb",0,FALSE,FALSE,NA,NA
"43","Threats and opportunities facing cloud service providers during #COVID_19 

https://t.co/EMNIhfl5XC

#CloudServics https://t.co/8CMA7jDTdR",FALSE,0,NA,2020-05-05 23:52:59,TRUE,NA,"1257820618059321344",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","Balaji_SanDiego",0,FALSE,FALSE,NA,NA
"44","Hello everyone 
why the government is not understanding the Situation going in india , this is the last stage of CO https://t.co/QJHvrl9FtB",FALSE,0,NA,2020-05-05 23:52:56,TRUE,NA,"1257820605115555840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AqeelUr_Rahman",0,FALSE,FALSE,NA,NA
"45","Delcy Rodrguez confirma 6 casos ms de #Covid_19 para un total de 367 contagios en Venezuela. 

4 Nueva Esparta
2 https://t.co/60O2r0fwf7",FALSE,5,NA,2020-05-05 23:52:53,TRUE,NA,"1257820593799475200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","esteninf",17,FALSE,FALSE,NA,NA
"46","Hoy llego algo de agua, su color y su olor me provoca vomitar #SinAgua @HIDROCAPITALca @ChacaoAgua #altamirasinagua https://t.co/6QvwdtTCGl",FALSE,1,NA,2020-05-05 23:52:42,TRUE,NA,"1257820550099017735",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ademister",1,FALSE,FALSE,NA,NA
"47","Cuntas veces!?? 
#quepedoconmigo #tiktok #cuarentena #coronatime #covid_19 #martesdelimon #oesmiercoles #cdmx #fun https://t.co/YO91y6JthZ",FALSE,0,NA,2020-05-05 23:52:41,TRUE,NA,"1257820544692559877",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","betochinas",0,FALSE,FALSE,NA,NA
"48","#Tabasco Martes 5/mayo/2020
El acumulado pasa de 1,247 a 1,277 casos positivos de #Covid_19. 
Hay 301 casos activos https://t.co/iuvC2mbbKI",FALSE,0,NA,2020-05-05 23:52:39,TRUE,NA,"1257820536018800644",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InformaKano",0,FALSE,FALSE,NA,NA
"49","Esta tarde, Gobernador @EthitYamil, junto a sus pares del pas, participaron de Videoconferencia liderada por Presi https://t.co/SDd1a3x4Ku",FALSE,1,NA,2020-05-05 23:52:35,TRUE,NA,"1257820516737482753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gob_Colchagua",1,FALSE,FALSE,NA,NA
"50","El tratamiento aplicado fue la oxigenoterapia suplementaria.
#Actualidad #Regionales #COVID_19 
https://t.co/sGbsattK3U",FALSE,0,NA,2020-05-05 23:52:32,FALSE,NA,"1257820507984068618",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FPP_Noticias",0,FALSE,FALSE,NA,NA
"51","Durante 55 das te cuid el Estado.
A partir del 11 de Mayo tu decides, vivir ordenado o morir en tu ignorancia y e https://t.co/FAbpHA3YT2",FALSE,0,NA,2020-05-05 23:52:21,TRUE,NA,"1257820461976686592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lenny_edu",0,FALSE,FALSE,NA,NA
"52","#ENVIVO Vicepresidenta @DrodriguezVen: 27.322 Venezolanos han regresado del exterior 23 han dado positivos al https://t.co/yEjUSoyNYk",FALSE,0,NA,2020-05-05 23:52:19,TRUE,NA,"1257820450123657216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vencedora977fm",0,FALSE,FALSE,NA,NA
"53","Si hubiramos globalizado la solidaridad como se globaliz el mercado, la historia sera otra dijo el Presidente https://t.co/n7OVdETU1F",FALSE,1,NA,2020-05-05 23:52:14,TRUE,NA,"1257820431542820865",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ArtemisAlimento",0,FALSE,FALSE,NA,NA
"54","367 casos #Covid_19 en #Venezuela a hoy:

-164 casos es el total de Recuperados, el, 44.7%
- 100 Casos en Hospitale https://t.co/L5O4KTSdZR",FALSE,0,NA,2020-05-05 23:52:14,TRUE,NA,"1257820430167085059",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RicardoEnriqueB",0,FALSE,FALSE,NA,NA
"55","Such a dumb guy i must say... #Covid_19 #stayhome #quarantinelife #COVID2019 #quarantinelife #justforfun https://t.co/g1xKVuQRQY",FALSE,0,NA,2020-05-05 23:52:09,FALSE,NA,"1257820411485708288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ammar_nt",0,FALSE,FALSE,NA,NA
"56","#Venezuela llega hoy a 367 casos #Covid_19 

#NuevaEsparta el mayor estado con mayor cantidad de contagios https://t.co/Blc3WU10IU",FALSE,0,NA,2020-05-05 23:52:02,TRUE,NA,"1257820378853978115",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RicardoEnriqueB",0,FALSE,FALSE,NA,NA
"57","#COViD_19 #COVID19 #coronavirus #Trump #Pompeo #GOP #MAGA #COVID Dr. Fauci Dismisses Wuhan Lab as Source/Origin of https://t.co/nPUrJzZScC",FALSE,0,NA,2020-05-05 23:51:50,TRUE,NA,"1257820331122634757",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Quin27733566",0,FALSE,FALSE,NA,NA
"58"," # # # # # https://t.co/OSN1Tg6m1a",FALSE,1,NA,2020-05-05 23:51:50,TRUE,NA,"1257820328346226688",NA,"<a href=""http://www.posttoday.com/"" rel=""nofollow"">PostToday</a>","PostToday",0,FALSE,FALSE,NA,NA
"59","#Covid_19 #Covid_19 https://t.co/ogpGQeoY8h",FALSE,0,NA,2020-05-05 23:51:48,FALSE,NA,"1257820322432155648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OrisaNla64",0,FALSE,FALSE,NA,NA
"60","""40% of the businesses not already shut down predict closure within two weeks."" (small businesses) Real risk of col https://t.co/Cput2oU70r",FALSE,0,NA,2020-05-05 23:51:42,TRUE,NA,"1257820297291608068",NA,"<a href=""https://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","DivergingStocks",0,FALSE,FALSE,NA,NA
"61","La Vicepdta Delcy Rodrguez @drodriven2 informa
 Han retornado 27.322 venezolanos
 Los PASI han permitido dete https://t.co/jhCkSfQiXo",FALSE,0,NA,2020-05-05 23:51:41,TRUE,NA,"1257820291893465088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MotorFarma",2,FALSE,FALSE,NA,NA
"62","@AlejandroCriol2 @soyfdelrincon Mintieron sobre todo y siguen mintiendo, me quieren esconder a pesar que estoy en t https://t.co/1UYE65Hfrw",FALSE,0,"AlejandroCriol2",2020-05-05 23:51:37,TRUE,"1257671144972394496","1257820275804004352","550670536","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","covid_ecuador",0,FALSE,FALSE,NA,NA
"63","#ATENCION | Con estos seis nuevos contagios, la cifra de positivos de #Covid_19 en #Venezuela asciende a 366 casos. #5May",FALSE,0,NA,2020-05-05 23:51:34,FALSE,NA,"1257820264408236032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anabarr84",0,FALSE,FALSE,NA,NA
"64","3000
https://t.co/j2cLmeQjP6
#50 #COVID_19


5Huawei AppGallery https://t.co/6o23N8YeRc",FALSE,0,NA,2020-05-05 23:51:25,TRUE,NA,"1257820226550288385",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mychinapress",0,FALSE,FALSE,NA,NA
"65","Dcimo cuarto informe Epidemiolgico del Minsal, publicado con fecha 05 de Mayo, el informe arroja 96 contagiados e https://t.co/XRVzScSUw8",FALSE,0,NA,2020-05-05 23:51:22,TRUE,NA,"1257820213275492353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Valle_Grande_",1,FALSE,FALSE,NA,NA
"66","#Covid_19 Delcy Rodrguez informa que en Venezuela  se registraron seis nuevos casos de coronavirus. La cifra asc https://t.co/rTSXMiX5KA",FALSE,0,NA,2020-05-05 23:51:21,TRUE,NA,"1257820208913408000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reymozo",0,FALSE,FALSE,NA,NA
"67","La pregunta es cuntos casos asintomticos habr que desde el lunes tomarn contacto con el pblico que se acerque https://t.co/PAVMd8iRPN",FALSE,0,NA,2020-05-05 23:51:20,TRUE,NA,"1257820203217543169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaruVegaZalazar",0,FALSE,FALSE,NA,NA
"68","TAMOS CUNDIOS!!!
Y que impresin que empezamos mayo con 7mil y pasan cuatro, CUATRO das y 8613 casos, NADITICA par https://t.co/ILkLD44WOd",FALSE,0,NA,2020-05-05 23:51:13,TRUE,NA,"1257820174046167046",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","luchitaroman",0,FALSE,FALSE,NA,NA
"69"," Webinar sobre Calidad y Evaluacin de la ESaD y en lnea en el marco de la pandemia por #COVID_19 
 Fecha: 7 de https://t.co/zez7Yoz4tg",FALSE,1,NA,2020-05-05 23:50:59,TRUE,NA,"1257820114168274945",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CALED12",1,FALSE,FALSE,NA,NA
"70","Bersama kita cegah penyebaran #covid_19 Jarak menguatkan kita dengan #dirumahaja tidak mudik tidak pulang kampung https://t.co/sO1kKDN0W1",FALSE,0,NA,2020-05-05 23:50:25,TRUE,NA,"1257819975009460224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kemenkumhamdiy",0,FALSE,FALSE,NA,NA
"71","Mal puede el gobierno convocar y promover acuerdos internacionales como el Movimiento de Pases No Alineados (MNOAL https://t.co/o5qmOV2q07",FALSE,1,"AvanzadaProgre",2020-05-05 23:50:22,TRUE,"1257819958718889991","1257819961092947976","334328269","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AvanzadaProgre",1,FALSE,FALSE,NA,NA
"72","LIVE!!! https://t.co/nO8ApGvMKd 

#twitch #supportsmallstreamers #supportsmallstreams #roadtoaffiliate #follow https://t.co/oadNc7ybm9",FALSE,0,NA,2020-05-05 23:50:19,TRUE,NA,"1257819950296727557",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Krobatz",2,FALSE,FALSE,NA,NA
"73","#COVID_19 #coronavirus https://t.co/euSmKJdJ8n",FALSE,0,NA,2020-05-05 23:50:19,FALSE,NA,"1257819947084009489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SITCPLA_Iberia",0,FALSE,FALSE,NA,NA
"74","#operationamericastrong #covid_19 #thankyou #texas #dallas #faithoverfear https://t.co/TgDEeEKaWe",FALSE,0,NA,2020-05-05 23:50:10,FALSE,NA,"1257819908550918154",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","abrahamgeorge",0,FALSE,FALSE,NA,NA
"75","Actualizacin casos #Covid_19 en Regin de #LosLagos al da de hoy 
Detalle por comunas 
#PlanCoronavirus https://t.co/IyHf1w6fKG",FALSE,0,NA,2020-05-05 23:50:06,FALSE,NA,"1257819893896024065",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","InetTvDigital",0,FALSE,FALSE,NA,NA
"76","Covid-19 Colombia, actualizacin INS. Comparativa da anterior.
- Total Diagnsticos: 8613 (+ 640)
Atencin de Caso https://t.co/Icka3EBEJz",FALSE,0,NA,2020-05-05 23:50:04,TRUE,NA,"1257819884072906753",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">TwitterStream_JG</a>","javiergalvis",0,FALSE,FALSE,NA,NA
"77","Covid-19 Colombia, actualizacin INS. Comparativa da anterior.
Ciudades que reportan sus primeros casos:
Paipa: +1 https://t.co/K4fDCTNMj1",FALSE,0,NA,2020-05-05 23:50:03,TRUE,NA,"1257819880662933506",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">TwitterStream_JG</a>","javiergalvis",0,FALSE,FALSE,NA,NA
